nypd_pct_cd,incident_date,cip_jobs,counts
88.0,2022-06-17,Serious,5
88.0,2022-06-18,Critical,2
88.0,2022-06-18,Non CIP,156
88.0,2022-06-18,Non Critical,7
88.0,2022-06-18,Serious,2
88.0,2022-06-19,Critical,2
88.0,2022-06-19,Non CIP,155
88.0,2022-06-19,Non Critical,13
88.0,2022-06-19,Serious,2
88.0,2022-06-20,Critical,6
88.0,2022-06-20,Non CIP,166
88.0,2022-06-20,Non Critical,12
88.0,2022-06-20,Serious,5
88.0,2022-06-21,Non CIP,199
88.0,2022-06-21,Non Critical,8
88.0,2022-06-21,Serious,4
88.0,2022-06-22,Critical,1
88.0,2022-06-22,Non CIP,167
88.0,2022-06-22,Non Critical,5
88.0,2022-06-22,Serious,2
88.0,2022-06-23,Non CIP,170
88.0,2022-06-23,Non Critical,7
88.0,2022-06-23,Serious,4
88.0,2022-06-24,Critical,1
88.0,2022-06-24,Non CIP,161
88.0,2022-06-24,Non Critical,6
88.0,2022-06-24,Serious,2
88.0,2022-06-25,Critical,5
88.0,2022-06-25,Non CIP,185
88.0,2022-06-25,Non Critical,4
88.0,2022-06-25,Serious,2
88.0,2022-06-26,Critical,2
88.0,2022-06-26,Non CIP,165
88.0,2022-06-26,Non Critical,8
88.0,2022-06-26,Serious,3
88.0,2022-06-27,Non CIP,197
88.0,2022-06-27,Non Critical,7
88.0,2022-06-27,Serious,3
88.0,2022-06-28,Critical,2
88.0,2022-06-28,Non CIP,161
88.0,2022-06-28,Non Critical,7
88.0,2022-06-28,Serious,3
88.0,2022-06-29,Critical,5
88.0,2022-06-29,Non CIP,155
88.0,2022-06-29,Non Critical,4
88.0,2022-06-29,Serious,5
88.0,2022-06-30,Critical,1
88.0,2022-06-30,Non CIP,152
88.0,2022-06-30,Non Critical,1
88.0,2022-06-30,Serious,5
88.0,2022-07-01,Critical,5
88.0,2022-07-01,Non CIP,170
88.0,2022-07-01,Non Critical,6
88.0,2022-07-01,Serious,4
88.0,2022-07-02,Critical,1
88.0,2022-07-02,Non CIP,166
88.0,2022-07-02,Non Critical,2
88.0,2022-07-02,Serious,6
88.0,2022-07-03,Critical,8
88.0,2022-07-03,Non CIP,124
88.0,2022-07-03,Non Critical,2
88.0,2022-07-03,Serious,4
88.0,2022-07-04,Critical,4
88.0,2022-07-04,Non CIP,152
88.0,2022-07-04,Non Critical,6
88.0,2022-07-04,Serious,4
88.0,2022-07-05,Critical,3
88.0,2022-07-05,Non CIP,165
88.0,2022-07-05,Non Critical,2
88.0,2022-07-05,Serious,4
88.0,2022-07-06,Critical,1
88.0,2022-07-06,Non CIP,166
88.0,2022-07-06,Non Critical,6
88.0,2022-07-06,Serious,3
88.0,2022-07-07,Critical,3
88.0,2022-07-07,Non CIP,145
88.0,2022-07-07,Non Critical,9
88.0,2022-07-07,Serious,3
88.0,2022-07-08,Critical,1
88.0,2022-07-08,Non CIP,148
88.0,2022-07-08,Non Critical,3
88.0,2022-07-08,Serious,2
88.0,2022-07-09,Critical,2
88.0,2022-07-09,Non CIP,138
88.0,2022-07-09,Non Critical,1
88.0,2022-07-09,Serious,3
88.0,2022-07-10,Critical,1
88.0,2022-07-10,Non CIP,140
88.0,2022-07-10,Non Critical,5
88.0,2022-07-10,Serious,1
88.0,2022-07-11,Non CIP,134
88.0,2022-07-11,Non Critical,10
88.0,2022-07-11,Serious,5
88.0,2022-07-12,Critical,4
88.0,2022-07-12,Non CIP,147
88.0,2022-07-12,Non Critical,3
88.0,2022-07-12,Serious,4
88.0,2022-07-13,Non CIP,166
88.0,2022-07-13,Non Critical,8
88.0,2022-07-13,Serious,10
88.0,2022-07-14,Critical,2
88.0,2022-07-14,Non CIP,177
88.0,2022-07-14,Non Critical,3
88.0,2022-07-14,Serious,2
88.0,2022-07-15,Critical,3
88.0,2022-07-15,Non CIP,147
88.0,2022-07-15,Non Critical,5
88.0,2022-07-15,Serious,2
88.0,2022-07-16,Critical,1
88.0,2022-07-16,Non CIP,157
88.0,2022-07-16,Non Critical,4
88.0,2022-07-16,Serious,4
88.0,2022-07-17,Critical,1
88.0,2022-07-17,Non CIP,189
88.0,2022-07-17,Non Critical,4
88.0,2022-07-17,Serious,3
88.0,2022-07-18,Critical,2
88.0,2022-07-18,Non CIP,190
88.0,2022-07-18,Non Critical,8
88.0,2022-07-18,Serious,4
88.0,2022-07-19,Critical,1
88.0,2022-07-19,Non CIP,234
88.0,2022-07-19,Non Critical,3
88.0,2022-07-19,Serious,4
88.0,2022-07-20,Non CIP,211
88.0,2022-07-20,Non Critical,6
88.0,2022-07-20,Serious,6
88.0,2022-07-21,Non CIP,202
88.0,2022-07-21,Non Critical,11
88.0,2022-07-21,Serious,6
88.0,2022-07-22,Critical,1
88.0,2022-07-22,Non CIP,169
88.0,2022-07-22,Non Critical,4
88.0,2022-07-22,Serious,4
88.0,2022-07-23,Critical,1
88.0,2022-07-23,Non CIP,159
88.0,2022-07-23,Non Critical,8
88.0,2022-07-23,Serious,3
88.0,2022-07-24,Critical,3
88.0,2022-07-24,Non CIP,159
88.0,2022-07-24,Non Critical,6
88.0,2022-07-24,Serious,1
88.0,2022-07-25,Non CIP,200
88.0,2022-07-25,Non Critical,3
88.0,2022-07-25,Serious,5
88.0,2022-07-26,Critical,2
88.0,2022-07-26,Non CIP,187
88.0,2022-07-26,Non Critical,6
88.0,2022-07-26,Serious,4
88.0,2022-07-27,Critical,1
88.0,2022-07-27,Non CIP,228
88.0,2022-07-27,Non Critical,5
88.0,2022-07-27,Serious,2
88.0,2022-07-28,Critical,1
88.0,2022-07-28,Non CIP,178
88.0,2022-07-28,Non Critical,6
88.0,2022-07-28,Serious,2
88.0,2022-07-29,Critical,1
88.0,2022-07-29,Non CIP,192
88.0,2022-07-29,Non Critical,4
88.0,2022-07-29,Serious,1
88.0,2022-07-30,Critical,4
88.0,2022-07-30,Non CIP,168
88.0,2022-07-30,Non Critical,4
88.0,2022-07-30,Serious,3
88.0,2022-07-31,Critical,3
88.0,2022-07-31,Non CIP,179
88.0,2022-07-31,Non Critical,3
88.0,2022-07-31,Serious,3
88.0,2022-08-01,Critical,1
88.0,2022-08-01,Non CIP,190
88.0,2022-08-01,Non Critical,7
88.0,2022-08-01,Serious,1
88.0,2022-08-02,Critical,1
88.0,2022-08-02,Non CIP,164
88.0,2022-08-02,Non Critical,4
88.0,2022-08-02,Serious,1
88.0,2022-08-03,Critical,1
88.0,2022-08-03,Non CIP,187
88.0,2022-08-03,Non Critical,7
88.0,2022-08-03,Serious,2
88.0,2022-08-04,Non CIP,164
88.0,2022-08-04,Non Critical,8
88.0,2022-08-04,Serious,1
88.0,2022-08-05,Non CIP,192
88.0,2022-08-05,Non Critical,4
88.0,2022-08-05,Serious,4
88.0,2022-08-06,Critical,5
88.0,2022-08-06,Non CIP,162
88.0,2022-08-06,Non Critical,3
88.0,2022-08-06,Serious,4
88.0,2022-08-07,Critical,1
88.0,2022-08-07,Non CIP,189
88.0,2022-08-07,Non Critical,5
88.0,2022-08-07,Serious,1
88.0,2022-08-08,Critical,1
88.0,2022-08-08,Non CIP,174
88.0,2022-08-08,Non Critical,5
88.0,2022-08-08,Serious,4
88.0,2022-08-09,Critical,1
88.0,2022-08-09,Non CIP,176
88.0,2022-08-09,Non Critical,3
88.0,2022-08-09,Serious,5
88.0,2022-08-10,Non CIP,200
88.0,2022-08-10,Non Critical,1
88.0,2022-08-10,Serious,6
88.0,2022-08-11,Critical,4
88.0,2022-08-11,Non CIP,164
88.0,2022-08-11,Non Critical,5
88.0,2022-08-11,Serious,3
88.0,2022-08-12,Non CIP,173
88.0,2022-08-12,Non Critical,5
88.0,2022-08-12,Serious,3
88.0,2022-08-13,Critical,1
88.0,2022-08-13,Non CIP,168
88.0,2022-08-13,Non Critical,5
88.0,2022-08-14,Critical,6
88.0,2022-08-14,Non CIP,153
88.0,2022-08-14,Non Critical,2
88.0,2022-08-14,Serious,1
88.0,2022-08-15,Critical,2
88.0,2022-08-15,Non CIP,171
88.0,2022-08-15,Non Critical,4
88.0,2022-08-15,Serious,3
88.0,2022-08-16,Critical,1
88.0,2022-08-16,Non CIP,187
88.0,2022-08-16,Non Critical,3
88.0,2022-08-16,Serious,2
88.0,2022-08-17,Critical,2
88.0,2022-08-17,Non CIP,174
88.0,2022-08-17,Non Critical,11
88.0,2022-08-17,Serious,5
88.0,2022-08-18,Critical,2
88.0,2022-08-18,Non CIP,176
88.0,2022-08-18,Non Critical,4
88.0,2022-08-18,Serious,2
88.0,2022-08-19,Non CIP,169
88.0,2022-08-19,Non Critical,7
88.0,2022-08-19,Serious,7
88.0,2022-08-20,Critical,4
88.0,2022-08-20,Non CIP,118
88.0,2022-08-20,Non Critical,12
88.0,2022-08-20,Serious,6
88.0,2022-08-21,Non CIP,150
88.0,2022-08-21,Non Critical,1
88.0,2022-08-21,Serious,3
88.0,2022-08-22,Non CIP,152
88.0,2022-08-22,Non Critical,5
88.0,2022-08-22,Serious,1
88.0,2022-08-23,Critical,3
88.0,2022-08-23,Non CIP,164
88.0,2022-08-23,Non Critical,6
88.0,2022-08-23,Serious,6
88.0,2022-08-24,Critical,1
88.0,2022-08-24,Non CIP,169
88.0,2022-08-24,Non Critical,11
88.0,2022-08-24,Serious,3
88.0,2022-08-25,Critical,6
88.0,2022-08-25,Non CIP,168
88.0,2022-08-25,Non Critical,4
88.0,2022-08-25,Serious,1
88.0,2022-08-26,Critical,2
88.0,2022-08-26,Non CIP,140
88.0,2022-08-26,Non Critical,4
88.0,2022-08-26,Serious,5
88.0,2022-08-27,Critical,2
88.0,2022-08-27,Non CIP,164
88.0,2022-08-27,Non Critical,1
88.0,2022-08-27,Serious,3
88.0,2022-08-28,Critical,6
88.0,2022-08-28,Non CIP,174
88.0,2022-08-28,Non Critical,10
88.0,2022-08-28,Serious,1
88.0,2022-08-29,Critical,1
88.0,2022-08-29,Non CIP,159
88.0,2022-08-29,Non Critical,3
88.0,2022-08-29,Serious,8
88.0,2022-08-30,Critical,1
88.0,2022-08-30,Non CIP,169
88.0,2022-08-30,Non Critical,6
88.0,2022-08-30,Serious,2
88.0,2022-08-31,Critical,3
88.0,2022-08-31,Non CIP,176
88.0,2022-08-31,Non Critical,9
88.0,2022-08-31,Serious,4
88.0,2022-09-01,Critical,1
88.0,2022-09-01,Non CIP,148
88.0,2022-09-01,Non Critical,6
88.0,2022-09-01,Serious,3
88.0,2022-09-02,Non CIP,151
88.0,2022-09-02,Non Critical,3
88.0,2022-09-03,Critical,1
88.0,2022-09-03,Non CIP,164
88.0,2022-09-03,Non Critical,2
88.0,2022-09-03,Serious,2
88.0,2022-09-04,Critical,3
88.0,2022-09-04,Non CIP,187
88.0,2022-09-04,Non Critical,7
88.0,2022-09-04,Serious,3
88.0,2022-09-05,Critical,1
88.0,2022-09-05,Non CIP,136
88.0,2022-09-05,Non Critical,9
88.0,2022-09-05,Serious,4
88.0,2022-09-06,Critical,2
88.0,2022-09-06,Non CIP,181
88.0,2022-09-06,Non Critical,10
88.0,2022-09-06,Serious,5
88.0,2022-09-07,Non CIP,158
88.0,2022-09-07,Non Critical,5
88.0,2022-09-07,Serious,4
88.0,2022-09-08,Critical,1
88.0,2022-09-08,Non CIP,192
88.0,2022-09-08,Non Critical,5
88.0,2022-09-08,Serious,2
88.0,2022-09-09,Critical,4
88.0,2022-09-09,Non CIP,184
88.0,2022-09-09,Non Critical,6
88.0,2022-09-09,Serious,3
88.0,2022-09-10,Critical,2
88.0,2022-09-10,Non CIP,191
88.0,2022-09-10,Non Critical,4
88.0,2022-09-10,Serious,5
88.0,2022-09-11,Critical,2
88.0,2022-09-11,Non CIP,172
88.0,2022-09-11,Non Critical,4
88.0,2022-09-11,Serious,4
88.0,2022-09-12,Critical,1
88.0,2022-09-12,Non CIP,197
88.0,2022-09-12,Non Critical,2
88.0,2022-09-12,Serious,3
88.0,2022-09-13,Critical,2
88.0,2022-09-13,Non CIP,201
88.0,2022-09-13,Non Critical,5
88.0,2022-09-13,Serious,4
88.0,2022-09-14,Critical,1
88.0,2022-09-14,Non CIP,190
88.0,2022-09-14,Non Critical,9
88.0,2022-09-14,Serious,4
88.0,2022-09-15,Critical,1
88.0,2022-09-15,Non CIP,198
88.0,2022-09-15,Non Critical,8
88.0,2022-09-15,Serious,8
88.0,2022-09-16,Critical,1
88.0,2022-09-16,Non CIP,185
88.0,2022-09-16,Non Critical,5
88.0,2022-09-16,Serious,7
88.0,2022-09-17,Critical,5
88.0,2022-09-17,Non CIP,193
88.0,2022-09-17,Non Critical,3
88.0,2022-09-17,Serious,5
88.0,2022-09-18,Non CIP,153
88.0,2022-09-18,Non Critical,8
88.0,2022-09-18,Serious,9
88.0,2022-09-19,Non CIP,151
88.0,2022-09-19,Non Critical,9
88.0,2022-09-19,Serious,3
88.0,2022-09-20,Critical,4
88.0,2022-09-20,Non CIP,185
88.0,2022-09-20,Non Critical,6
88.0,2022-09-21,Critical,3
88.0,2022-09-21,Non CIP,178
88.0,2022-09-21,Non Critical,3
88.0,2022-09-21,Serious,3
88.0,2022-09-22,Critical,3
88.0,2022-09-22,Non CIP,202
88.0,2022-09-22,Non Critical,11
88.0,2022-09-22,Serious,2
88.0,2022-09-23,Critical,4
88.0,2022-09-23,Non CIP,173
88.0,2022-09-23,Non Critical,8
88.0,2022-09-23,Serious,3
88.0,2022-09-24,Critical,1
88.0,2022-09-24,Non CIP,176
88.0,2022-09-24,Non Critical,8
88.0,2022-09-24,Serious,2
88.0,2022-09-25,Critical,3
88.0,2022-09-25,Non CIP,179
88.0,2022-09-25,Non Critical,5
88.0,2022-09-25,Serious,7
88.0,2022-09-26,Non CIP,162
88.0,2022-09-26,Non Critical,7
88.0,2022-09-26,Serious,3
88.0,2022-09-27,Critical,2
88.0,2022-09-27,Non CIP,187
88.0,2022-09-27,Non Critical,5
88.0,2022-09-28,Critical,1
88.0,2022-09-28,Non CIP,184
88.0,2022-09-28,Non Critical,12
88.0,2022-09-28,Serious,5
88.0,2022-09-29,Critical,3
88.0,2022-09-29,Non CIP,184
88.0,2022-09-29,Non Critical,5
88.0,2022-09-29,Serious,5
88.0,2022-09-30,Critical,1
88.0,2022-09-30,Non CIP,171
88.0,2022-09-30,Non Critical,4
88.0,2022-09-30,Serious,3
88.0,2022-10-01,Non CIP,177
88.0,2022-10-01,Non Critical,3
88.0,2022-10-01,Serious,5
88.0,2022-10-02,Non CIP,183
88.0,2022-10-02,Non Critical,2
88.0,2022-10-02,Serious,1
88.0,2022-10-03,Non CIP,172
88.0,2022-10-03,Non Critical,9
88.0,2022-10-03,Serious,2
88.0,2022-10-04,Critical,3
88.0,2022-10-04,Non CIP,178
88.0,2022-10-04,Non Critical,7
88.0,2022-10-04,Serious,3
88.0,2022-10-05,Non CIP,193
88.0,2022-10-05,Non Critical,12
88.0,2022-10-05,Serious,1
88.0,2022-10-06,Critical,1
88.0,2022-10-06,Non CIP,193
88.0,2022-10-06,Non Critical,4
88.0,2022-10-06,Serious,2
88.0,2022-10-07,Critical,4
88.0,2022-10-07,Non CIP,162
88.0,2022-10-07,Non Critical,4
88.0,2022-10-07,Serious,3
88.0,2022-10-08,Critical,2
88.0,2022-10-08,Non CIP,170
88.0,2022-10-08,Non Critical,5
88.0,2022-10-08,Serious,4
88.0,2022-10-09,Critical,3
88.0,2022-10-09,Non CIP,193
88.0,2022-10-09,Non Critical,8
88.0,2022-10-09,Serious,5
88.0,2022-10-10,Critical,2
88.0,2022-10-10,Non CIP,187
88.0,2022-10-10,Non Critical,3
88.0,2022-10-10,Serious,3
88.0,2022-10-11,Critical,1
88.0,2022-10-11,Non CIP,225
88.0,2022-10-11,Non Critical,5
88.0,2022-10-11,Serious,5
88.0,2022-10-12,Critical,2
88.0,2022-10-12,Non CIP,233
88.0,2022-10-12,Non Critical,4
88.0,2022-10-12,Serious,4
88.0,2022-10-13,Critical,3
88.0,2022-10-13,Non CIP,188
88.0,2022-10-13,Non Critical,6
88.0,2022-10-13,Serious,6
88.0,2022-10-14,Critical,2
88.0,2022-10-14,Non CIP,195
88.0,2022-10-14,Non Critical,4
88.0,2022-10-14,Serious,4
88.0,2022-10-15,Critical,2
88.0,2022-10-15,Non CIP,163
88.0,2022-10-15,Non Critical,3
88.0,2022-10-15,Serious,4
88.0,2022-10-16,Non CIP,211
88.0,2022-10-16,Non Critical,3
88.0,2022-10-16,Serious,4
88.0,2022-10-17,Critical,3
88.0,2022-10-17,Non CIP,138
88.0,2022-10-17,Non Critical,10
88.0,2022-10-17,Serious,4
88.0,2022-10-18,Critical,1
88.0,2022-10-18,Non CIP,194
88.0,2022-10-18,Non Critical,1
88.0,2022-10-18,Serious,4
88.0,2022-10-19,Critical,2
88.0,2022-10-19,Non CIP,216
88.0,2022-10-19,Non Critical,8
88.0,2022-10-19,Serious,4
88.0,2022-10-20,Critical,2
88.0,2022-10-20,Non CIP,210
88.0,2022-10-20,Non Critical,6
88.0,2022-10-20,Serious,4
88.0,2022-10-21,Critical,1
88.0,2022-10-21,Non CIP,212
88.0,2022-10-21,Non Critical,5
88.0,2022-10-21,Serious,4
88.0,2022-10-22,Non CIP,179
88.0,2022-10-22,Non Critical,4
88.0,2022-10-22,Serious,1
88.0,2022-10-23,Critical,2
88.0,2022-10-23,Non CIP,204
88.0,2022-10-23,Non Critical,10
88.0,2022-10-23,Serious,1
88.0,2022-10-24,Critical,3
88.0,2022-10-24,Non CIP,219
88.0,2022-10-24,Non Critical,6
88.0,2022-10-24,Serious,2
88.0,2022-10-25,Critical,3
88.0,2022-10-25,Non CIP,223
88.0,2022-10-25,Non Critical,9
88.0,2022-10-25,Serious,2
88.0,2022-10-26,Critical,4
88.0,2022-10-26,Non CIP,164
88.0,2022-10-26,Non Critical,6
88.0,2022-10-26,Serious,3
88.0,2022-10-27,Critical,1
88.0,2022-10-27,Non CIP,194
88.0,2022-10-27,Non Critical,8
88.0,2022-10-27,Serious,2
88.0,2022-10-28,Critical,1
88.0,2022-10-28,Non CIP,199
88.0,2022-10-28,Non Critical,5
88.0,2022-10-29,Non CIP,218
88.0,2022-10-29,Non Critical,4
88.0,2022-10-29,Serious,3
88.0,2022-10-30,Critical,4
88.0,2022-10-30,Non CIP,173
88.0,2022-10-30,Non Critical,2
88.0,2022-10-30,Serious,5
88.0,2022-10-31,Critical,2
88.0,2022-10-31,Non CIP,183
88.0,2022-10-31,Non Critical,4
88.0,2022-10-31,Serious,4
88.0,2022-11-01,Critical,3
88.0,2022-11-01,Non CIP,198
88.0,2022-11-01,Non Critical,7
88.0,2022-11-01,Serious,2
88.0,2022-11-02,Critical,2
88.0,2022-11-02,Non CIP,191
88.0,2022-11-02,Non Critical,6
88.0,2022-11-02,Serious,2
88.0,2022-11-03,Critical,4
88.0,2022-11-03,Non CIP,211
88.0,2022-11-03,Non Critical,4
88.0,2022-11-03,Serious,4
88.0,2022-11-04,Critical,3
88.0,2022-11-04,Non CIP,196
88.0,2022-11-04,Non Critical,5
88.0,2022-11-04,Serious,2
88.0,2022-11-05,Non CIP,195
88.0,2022-11-05,Non Critical,5
88.0,2022-11-05,Serious,3
88.0,2022-11-06,Critical,2
88.0,2022-11-06,Non CIP,170
88.0,2022-11-06,Non Critical,5
88.0,2022-11-06,Serious,3
88.0,2022-11-07,Non CIP,211
88.0,2022-11-07,Non Critical,7
88.0,2022-11-07,Serious,2
88.0,2022-11-08,Critical,2
88.0,2022-11-08,Non CIP,217
88.0,2022-11-08,Non Critical,6
88.0,2022-11-08,Serious,3
88.0,2022-11-09,Critical,1
88.0,2022-11-09,Non CIP,206
88.0,2022-11-09,Non Critical,12
88.0,2022-11-09,Serious,5
88.0,2022-11-10,Critical,6
88.0,2022-11-10,Non CIP,221
88.0,2022-11-10,Non Critical,13
88.0,2022-11-11,Non CIP,178
88.0,2022-11-11,Non Critical,8
88.0,2022-11-12,Critical,1
88.0,2022-11-12,Non CIP,237
88.0,2022-11-12,Non Critical,9
88.0,2022-11-12,Serious,4
88.0,2022-11-13,Critical,3
88.0,2022-11-13,Non CIP,206
88.0,2022-11-13,Non Critical,6
88.0,2022-11-13,Serious,5
88.0,2022-11-14,Critical,3
88.0,2022-11-14,Non CIP,207
88.0,2022-11-14,Non Critical,5
88.0,2022-11-14,Serious,4
88.0,2022-11-15,Non CIP,187
88.0,2022-11-15,Non Critical,5
88.0,2022-11-15,Serious,2
88.0,2022-11-16,Critical,1
88.0,2022-11-16,Non CIP,204
88.0,2022-11-16,Non Critical,2
88.0,2022-11-16,Serious,3
88.0,2022-11-17,Critical,1
88.0,2022-11-17,Non CIP,181
88.0,2022-11-17,Non Critical,4
88.0,2022-11-17,Serious,1
88.0,2022-11-18,Non CIP,200
88.0,2022-11-18,Non Critical,4
88.0,2022-11-18,Serious,4
88.0,2022-11-19,Non CIP,206
88.0,2022-11-19,Non Critical,6
88.0,2022-11-19,Serious,2
88.0,2022-11-20,Non CIP,182
88.0,2022-11-20,Non Critical,8
88.0,2022-11-20,Serious,1
88.0,2022-11-21,Critical,4
88.0,2022-11-21,Non CIP,196
88.0,2022-11-21,Non Critical,5
88.0,2022-11-21,Serious,5
88.0,2022-11-22,Critical,2
88.0,2022-11-22,Non CIP,211
88.0,2022-11-22,Non Critical,2
88.0,2022-11-22,Serious,3
88.0,2022-11-23,Critical,2
88.0,2022-11-23,Non CIP,195
88.0,2022-11-23,Non Critical,10
88.0,2022-11-23,Serious,7
88.0,2022-11-24,Critical,3
88.0,2022-11-24,Non CIP,146
88.0,2022-11-24,Non Critical,3
88.0,2022-11-24,Serious,2
88.0,2022-11-25,Critical,1
88.0,2022-11-25,Non CIP,165
88.0,2022-11-25,Non Critical,4
88.0,2022-11-25,Serious,2
88.0,2022-11-26,Critical,2
88.0,2022-11-26,Non CIP,184
88.0,2022-11-26,Non Critical,4
88.0,2022-11-26,Serious,1
88.0,2022-11-27,Non CIP,191
88.0,2022-11-27,Non Critical,2
88.0,2022-11-27,Serious,2
88.0,2022-11-28,Critical,2
88.0,2022-11-28,Non CIP,225
88.0,2022-11-28,Non Critical,6
88.0,2022-11-28,Serious,5
88.0,2022-11-29,Critical,2
88.0,2022-11-29,Non CIP,242
88.0,2022-11-29,Non Critical,8
88.0,2022-11-29,Serious,2
88.0,2022-11-30,Critical,2
88.0,2022-11-30,Non CIP,182
88.0,2022-11-30,Non Critical,4
88.0,2022-11-30,Serious,3
88.0,2022-12-01,Critical,3
88.0,2022-12-01,Non CIP,202
88.0,2022-12-01,Non Critical,1
88.0,2022-12-01,Serious,2
88.0,2022-12-02,Critical,1
88.0,2022-12-02,Non CIP,165
88.0,2022-12-02,Non Critical,3
88.0,2022-12-02,Serious,2
88.0,2022-12-03,Critical,2
88.0,2022-12-03,Non CIP,179
88.0,2022-12-03,Non Critical,3
88.0,2022-12-03,Serious,4
88.0,2022-12-04,Critical,2
88.0,2022-12-04,Non CIP,180
88.0,2022-12-04,Non Critical,6
88.0,2022-12-04,Serious,4
88.0,2022-12-05,Critical,3
88.0,2022-12-05,Non CIP,189
88.0,2022-12-05,Non Critical,8
88.0,2022-12-05,Serious,4
88.0,2022-12-06,Non CIP,165
88.0,2022-12-06,Non Critical,7
88.0,2022-12-06,Serious,1
88.0,2022-12-07,Critical,5
88.0,2022-12-07,Non CIP,214
88.0,2022-12-07,Non Critical,7
88.0,2022-12-07,Serious,3
88.0,2022-12-08,Critical,1
88.0,2022-12-08,Non CIP,204
88.0,2022-12-08,Non Critical,2
88.0,2022-12-08,Serious,5
88.0,2022-12-09,Critical,2
88.0,2022-12-09,Non CIP,170
88.0,2022-12-09,Non Critical,8
88.0,2022-12-09,Serious,4
88.0,2022-12-10,Critical,1
88.0,2022-12-10,Non CIP,202
88.0,2022-12-10,Non Critical,8
88.0,2022-12-11,Critical,4
88.0,2022-12-11,Non CIP,199
88.0,2022-12-11,Non Critical,7
88.0,2022-12-11,Serious,1
88.0,2022-12-12,Critical,1
88.0,2022-12-12,Non CIP,221
88.0,2022-12-12,Non Critical,3
88.0,2022-12-13,Critical,4
88.0,2022-12-13,Non CIP,203
88.0,2022-12-13,Non Critical,8
88.0,2022-12-13,Serious,3
88.0,2022-12-14,Critical,1
88.0,2022-12-14,Non CIP,173
88.0,2022-12-14,Non Critical,10
88.0,2022-12-14,Serious,3
88.0,2022-12-15,Critical,1
88.0,2022-12-15,Non CIP,205
88.0,2022-12-15,Non Critical,10
88.0,2022-12-15,Serious,1
88.0,2022-12-16,Critical,2
88.0,2022-12-16,Non CIP,161
88.0,2022-12-16,Non Critical,2
88.0,2022-12-16,Serious,2
88.0,2022-12-17,Non CIP,177
88.0,2022-12-17,Non Critical,4
88.0,2022-12-17,Serious,2
88.0,2022-12-18,Non CIP,160
88.0,2022-12-18,Non Critical,3
88.0,2022-12-18,Serious,3
88.0,2022-12-19,Non CIP,177
88.0,2022-12-19,Non Critical,9
88.0,2022-12-20,Critical,4
88.0,2022-12-20,Non CIP,184
88.0,2022-12-20,Non Critical,6
88.0,2022-12-20,Serious,3
88.0,2022-12-21,Critical,3
88.0,2022-12-21,Non CIP,166
88.0,2022-12-21,Non Critical,9
88.0,2022-12-21,Serious,1
88.0,2022-12-22,Critical,1
88.0,2022-12-22,Non CIP,180
88.0,2022-12-22,Non Critical,5
88.0,2022-12-22,Serious,2
88.0,2022-12-23,Critical,3
88.0,2022-12-23,Non CIP,194
88.0,2022-12-23,Non Critical,3
88.0,2022-12-23,Serious,2
88.0,2022-12-24,Critical,2
88.0,2022-12-24,Non CIP,152
88.0,2022-12-24,Non Critical,3
88.0,2022-12-24,Serious,2
88.0,2022-12-25,Non CIP,128
88.0,2022-12-25,Non Critical,2
88.0,2022-12-25,Serious,2
88.0,2022-12-26,Critical,1
88.0,2022-12-26,Non CIP,156
88.0,2022-12-26,Non Critical,5
88.0,2022-12-27,Non CIP,174
88.0,2022-12-27,Non Critical,9
88.0,2022-12-27,Serious,1
88.0,2022-12-28,Non CIP,194
88.0,2022-12-28,Non Critical,9
88.0,2022-12-28,Serious,1
88.0,2022-12-29,Critical,1
88.0,2022-12-29,Non CIP,189
88.0,2022-12-29,Non Critical,2
88.0,2022-12-29,Serious,3
88.0,2022-12-30,Non CIP,164
88.0,2022-12-30,Non Critical,6
88.0,2022-12-30,Serious,6
88.0,2022-12-31,Critical,3
88.0,2022-12-31,Non CIP,150
88.0,2022-12-31,Non Critical,4
88.0,2022-12-31,Serious,5
88.0,2023-01-01,Critical,6
88.0,2023-01-01,Non CIP,145
88.0,2023-01-01,Non Critical,2
88.0,2023-01-01,Serious,6
88.0,2023-01-02,Critical,1
88.0,2023-01-02,Non CIP,205
88.0,2023-01-02,Non Critical,4
88.0,2023-01-02,Serious,1
88.0,2023-01-03,Critical,4
88.0,2023-01-03,Non CIP,217
88.0,2023-01-03,Non Critical,7
88.0,2023-01-03,Serious,5
88.0,2023-01-04,Non CIP,199
88.0,2023-01-04,Non Critical,3
88.0,2023-01-04,Serious,2
88.0,2023-01-05,Critical,2
88.0,2023-01-05,Non CIP,209
88.0,2023-01-05,Non Critical,5
88.0,2023-01-05,Serious,4
88.0,2023-01-06,Critical,1
88.0,2023-01-06,Non CIP,217
88.0,2023-01-06,Non Critical,4
88.0,2023-01-06,Serious,4
88.0,2023-01-07,Non CIP,193
88.0,2023-01-07,Non Critical,7
88.0,2023-01-08,Critical,3
88.0,2023-01-08,Non CIP,191
88.0,2023-01-08,Non Critical,5
88.0,2023-01-08,Serious,3
88.0,2023-01-09,Non CIP,189
88.0,2023-01-09,Non Critical,11
88.0,2023-01-09,Serious,5
88.0,2023-01-10,Critical,1
88.0,2023-01-10,Non CIP,197
88.0,2023-01-10,Non Critical,6
88.0,2023-01-10,Serious,4
88.0,2023-01-11,Critical,1
88.0,2023-01-11,Non CIP,223
